NAME,EMAIL,GENDER,Area,latitude,longitude,,Art-Watercolor Painting,Art-Pastel Painting,Art-Pencil Drawing,Art-Charcoal Drawing,Art-Ink Illustration,Art-Woodcut Printing,Art-Linocut Printing,Art-Etching,Art-Calligraphy,Art-Ceramics,Art-Textile Arts,,Music-Bollywood,Music-Devotional,Music-Indian Classical,Music-Hindustani,Music-Carnatic,Music-Regional Music,Music-Punjabi,Music-Tamil,Music-Telugu,Music-Bengali,Music-Marathi,Music-Kannada,Music-Gujarati,Music-Pop,Music-Hip-Hop and Rap,Music-Electronic,Music-Folk,Music-Sufi and Ghazal,Music-Classical Fusion,Music-New Releases,Music-Bollywood Classics,Music-Mood-Based Playlists,Music-Artist Radio
Pihu Lala,pihulala@gmail.com,Male,JP Nagar,12.88909132,77.55742158,,0.292620188,-0.253412515,-0.97833696,-0.841884937,0.21523514,-1.057807537,-0.930986133,-1.467057923,-1.212178413,-0.253112062,-0.507259033,,0.299233831,0.919371296,0.733076143,0.567289828,1.483731665,1.328311795,-0.194656263,1.307826066,0.560101795,0.25117334,0.031893082,1.124292449,0.490797038,0.464900835,0.776567924,0.521834273,1.089820491,1.615136647,0.827796452,0.393674303,0.990335527,0.46290882,1.676419634
Kiaan Ratti,kiaanratti@yahoo.com,Male,JP Nagar,12.90977289,77.62325909,,0.65282426,0.133262291,0.146548412,0.746161103,0.60336328,1.894465149,1.339175381,2.014972288,0.666546807,0.632200339,-0.057453448,,-0.283314618,0.072228097,1.595707087,0.720720502,2.637322727,0.281342095,-0.117676395,0.390149576,0.806975575,-0.682896126,-0.457864488,0.614374183,-0.353622431,-0.615043737,-0.099133152,-0.331724369,0.895976072,0.48626669,0.138210709,-0.126944707,0.089767178,-0.5861645,0.036537943
Nakul Dixit,nakuldixit@gmail.com,Female,Koramangala,12.94202549,77.61025044,,0.438543168,0.534894294,-0.221519052,0.005999389,0.169416637,0.000494554,0.810384006,1.217540572,0.556004807,0.615258275,0.832098233,,-0.105215305,-0.103220365,-0.299867706,-0.345510954,0.051833668,0.559572812,1.272925515,-0.739446343,-0.547717702,1.1443964,0.734143658,-0.194071429,1.004876714,-1.323335818,-1.209505357,-1.703638769,1.081060524,-0.080866681,-0.345563664,-1.668969706,-0.154811838,-1.314851565,-0.622458372
Rasha Hora,rashahora@outlook.com,Male,Sarjapur,12.86955106,77.78239396,,0.825833813,0.937983517,-0.20856029,-0.018135229,-0.230988427,-0.90620872,-0.784479265,-0.140872214,1.0063475,-0.646890714,-0.424232177,,-0.57726918,-0.7231172,0.192591619,-0.728971385,-0.187992909,-0.687503232,-0.61423939,-0.533426705,-0.246846306,-0.72837873,0.08307574,-0.252367022,-0.687403569,-0.359425143,-0.881069553,0.376297539,-0.200091085,-0.564709835,-0.648638315,-0.161964176,-0.834997497,-0.575010452,0.023968534
Ishaan Kuruvilla,ishaankuruvilla@yahoo.com,Female,JP Nagar,12.89064253,77.56568785,,0.566341004,0.781208914,-0.221959322,-0.505702869,0.728759214,0.211964777,0.236379237,0.338893492,1.003119644,0.373690154,-0.195596609,,-0.83081824,0.417300334,-0.866397111,-1.95203538,-1.124043696,-1.734886647,-0.842844702,-1.459946171,-1.256063885,-0.646893682,0.135346088,-0.006059659,-1.306387737,-1.301565313,-0.988104421,-1.664532843,-1.79471164,-1.20793457,-0.974872038,-1.545455609,-1.215539418,-0.809632947,-0.876343269
Hrishita Gala,hrishitagala@gmail.com,Female,HSR Layout,12.89572187,77.62650559,,1.275498034,1.91143241,1.589220959,1.833525213,0.790193573,0.254272809,0.146203164,0.803289343,1.168622769,1.60990877,1.632264162,,-0.670734066,0.738937515,-0.422980213,-1.34996932,-0.988115721,-1.30806508,-1.032388494,-1.261776393,-2.461427204,0.981147659,-0.312344218,-0.606421176,0.763168672,-1.088526539,-1.529696768,-1.646387416,-1.348350115,-1.082097797,-0.69705068,-1.347540795,-1.844777686,-1.076558726,-0.637771246
Mamooty Chahal,mamootychahal@yahoo.com,Male,Marathahalli,12.95885527,77.68218633,,1.25735486,1.707187827,2.069726026,1.647785938,1.39922153,1.723586754,2.049666423,2.285937824,1.288797264,0.734832729,0.304672523,,-0.416644254,-0.304084222,0.133840217,0.493158579,-0.51938268,-0.85027216,-0.679453209,-0.877236181,0.259803816,0.075139037,-0.936203487,-1.748408523,0.351998204,-0.360639626,0.468285566,-0.275559138,-0.484726735,-0.802904411,-0.31457765,0.309438189,-0.534488089,-0.877614721,-1.302956085
Zeeshan Handa,zeeshanhanda@outlook.com,Male,Koramangala,12.93550549,77.62508186,,1.175951187,0.503445656,-0.563929507,-0.708006144,0.39240842,-0.871918051,0.179610007,-0.008627672,0.748202872,-0.351799367,-0.683579006,,1.722364464,0.979285532,1.599797461,1.859352384,0.219738559,1.237850624,1.423608445,0.093626163,0.076542193,1.55905746,1.863478683,0.190280207,1.145777798,2.578790898,2.493850457,1.915785127,1.794649912,1.91630182,2.104398058,1.499629801,1.408649371,1.375413404,2.299282106
Aarav Gulati,aaravgulati@yahoo.com,Female,JP Nagar,12.89574378,77.59444874,,-0.493727323,-0.162052869,-1.130452336,-1.196575721,0.262483157,0.765580995,-0.063563364,0.099766288,1.992722668,0.891443659,0.849672795,,-0.414168053,0.093401468,-1.072784893,-0.358766947,0.842860727,0.440156664,0.082255489,0.837772689,-0.272362056,-0.692589221,-0.948486289,0.514470797,0.267511427,-1.237619209,-1.834599718,-1.189164116,-0.327597061,-0.505865704,-0.481971815,-1.2727706,-0.631595713,-1.024867622,-1.436243491
Aniruddh Setty,aniruddhsetty@gmail.com,Male,JP Nagar,12.90365262,77.58100532,,1.15163744,0.439063403,0.865135582,0.627791288,0.295509175,-1.747005598,-1.560388974,-1.064129978,-0.464222538,-1.177250796,-1.308110553,,0.941867908,0.133341772,0.17625643,-1.340518398,0.140437156,-0.115400664,0.437831616,-0.01167736,0.530851688,-0.214697515,-0.057138331,0.677378568,0.58266667,0.081802351,-0.343869738,-0.441741112,-0.007333066,-0.952207832,-0.283455523,-0.599189213,-0.043785003,0.074753991,-0.032200908
Zain Soman,zainsoman@gmail.com,Male,HSR Layout,12.92060343,77.6601857,,1.646389587,0.525990207,1.095848306,0.637178165,1.378971397,0.63311193,-0.82251873,-0.313524517,0.046452595,0.658926228,-0.206559929,,-0.264862981,-0.054772024,-2.548592564,-1.416125085,-1.622316044,0.584165742,0.036596348,-0.001475325,-0.366246889,0.658973231,0.917940565,0.075182112,0.630875273,0.294802105,0.885169357,0.662881685,-0.804113306,-0.199269454,-0.785777381,0.229691198,-0.496605203,0.401968761,-0.096906182
Arhaan Zachariah,arhaanzachariah@gmail.com,Female,JP Nagar,12.90087741,77.5934997,,-0.638921323,-1.426678688,-1.391391399,-2.803642813,-0.57200915,-0.189030378,-1.283859024,-1.323190001,-0.055371498,-0.298398625,-1.158025256,,-0.141508216,0.244196329,-0.171222239,0.336613907,-0.219411683,-0.148468215,-0.614789809,-0.231242174,-0.37569585,1.418809144,0.773367474,-0.138793435,0.564444285,1.379543264,1.766493673,0.584958547,0.446429851,0.475643374,0.243492094,-0.173136392,-0.316506533,-0.463840705,0.494313201
Siya Agate,siyaagate@yahoo.com,Female,JP Nagar,12.88970565,77.55528253,,1.14801876,1.397590054,-0.147068809,0.288793418,-0.219329272,0.414782387,-0.085536486,-0.241376602,-0.568164404,2.109024843,0.946263757,,-1.431989536,-0.796806427,-0.451195944,-1.565517715,-0.077708247,-1.506449575,-0.891638167,-0.165799886,-0.888163477,-1.278541996,-1.272587376,-0.943928984,-0.522019063,-0.99173005,-0.165161114,-1.599919118,-1.28002805,-1.667057278,-0.744297116,-0.773181053,-1.500229772,-1.778101795,-1.870466229
Lakshit Gaba,lakshitgaba@yahoo.com,Female,Koramangala,12.92388119,77.65550627,,1.501617417,0.85303123,0.483586514,1.337236621,0.141995553,-0.874755929,-0.528331007,-0.077227461,-0.519681767,-0.594460574,0.080807194,,-1.125385464,-0.421884321,0.723164761,-0.0281848,0.046649456,-1.417302714,-0.363409267,-0.587814502,-1.89640077,-1.012071655,0.461531647,-2.001333293,-1.709861152,-0.975624488,-1.266683058,-0.442377574,-0.963204774,-0.977407436,-1.524827147,0.0572879,-0.902484239,-0.320235468,-0.523420839
Trisha Wali,trishawali@yahoo.com,Female,Sarjapur,12.85171712,77.78029628,,0.111918207,1.50276629,0.703021376,0.539874917,-0.209824782,-0.096071725,-0.204856222,0.251138557,-0.024978377,1.909691943,0.322768788,,-1.240157074,-0.181789419,-1.193312668,-0.474420808,-0.96740613,-0.634757995,-1.043701096,-0.59305979,-0.94906209,-0.400866265,-0.308983578,-0.481712606,-0.94940288,-0.627173,-0.333607635,-0.450316467,-1.251791232,-0.606383644,-0.772902229,-0.707796497,-0.684698769,-0.49155251,-0.533045835
Bhamini Kanda,bhaminikanda@outlook.com,Male,Koramangala,12.93775678,77.6403176,,-0.494111158,-0.902068132,-0.22010079,1.063624179,-1.113066156,-2.104681126,-1.447555223,-1.889354426,-0.594685655,-1.183711983,-0.885144036,,0.231086047,1.257477419,1.338649255,1.632783494,0.998949897,1.420133858,0.641041727,0.919103598,0.768758831,1.288656763,1.17567125,1.011683133,1.09192906,0.406161954,0.21233821,0.603509948,1.322325563,1.053616577,1.01602838,-0.19446975,0.998812349,1.648437663,0.569280124
Indrans Bhargava,indransbhargava@yahoo.com,Male,JP Nagar,12.89676121,77.55015859,,0.420852786,0.46412484,0.34952872,-0.729619821,-1.906918301,-1.047716892,-1.440179575,-1.185914582,-1.791611356,0.051483802,-1.470430303,,-0.180930552,-0.074117029,0.153991902,0.262715631,0.659617153,-0.81062761,-0.648032309,-0.328047292,0.106436743,-0.74480055,0.066160785,-0.773580992,-1.625717124,0.220090706,1.033378,-1.025603455,-0.123262346,-0.198894294,0.069106265,-0.543043997,-0.515858793,-0.032617096,-1.011377774
Anika Bhardwaj,anikabhardwaj@gmail.com,Female,JP Nagar,12.87487427,77.60104329,,1.70686031,0.977863362,0.32017022,0.131093837,-0.970697734,-1.100210831,-1.005292352,-0.557588738,-0.315491728,0.978309424,-1.357728733,,1.098503849,-0.612252329,-0.380271695,0.239895854,0.019232133,0.051037429,0.422084273,-0.711700917,-0.214242641,-0.927676711,0.542453321,-0.102133871,-0.672556078,1.20785316,0.059803417,0.897745047,0.606699187,0.848696602,0.202871725,0.15929346,0.007340255,0.836082187,-0.070036494
Kiaan Karan,kiaankaran@outlook.com,Male,JP Nagar,12.88781307,77.57820393,,-1.196651327,0.49792446,-0.779307784,-0.0501726,-0.028751538,-0.39090853,0.182888102,-1.082016668,0.00054899,-0.110190779,-0.884313916,,-0.236050295,0.699590281,-0.926684011,0.049862032,-0.007431527,-0.466482826,-0.129870053,0.160167989,-0.544977287,-1.21540504,-1.527144081,-0.40286986,0.164203125,-0.492164997,-0.197315004,-0.041035262,0.044693551,0.611186622,0.300791134,0.297132927,0.286236036,0.921110038,-0.281309038
Indrajit Sachdev,indrajitsachdev@gmail.com,Male,JP Nagar,12.881083,77.59211678,,0.450285471,-0.009440334,1.421682714,1.589556498,1.007964895,1.656023375,1.438422713,1.179802142,0.124193311,1.176441788,2.065891043,,-1.908612833,-1.186663548,-0.51728501,-1.805391514,0.491843597,-0.776166966,-1.049260271,-0.148837558,-0.214254109,-0.981614859,-0.645975244,0.256929554,1.050574428,-1.65948076,-1.156950624,-0.684508009,-0.094945598,-0.32459574,-0.896848783,0.027929006,0.113285832,-0.66804433,-1.04936213
Anahi Loke,anahiloke@yahoo.com,Female,Sarjapur,12.85060828,77.80262718,,-1.384657262,0.765410928,0.64533591,0.488070141,0.941025586,0.026054169,0.252644466,-0.019850453,0.096725639,-0.493985792,-0.093211576,,-0.275323792,-0.792610317,-1.4587854,-0.252780449,-3.584857356,0.105483818,1.540866538,-0.409139962,-1.234835962,0.755582243,0.402968419,-1.805233628,-0.13376187,-0.194086897,1.720916133,-0.59708077,0.204851442,-1.250537728,-1.211100702,-0.501287219,-0.339482359,0.065845591,-0.193724189
Aradhya Rau,aradhyarau@gmail.com,Female,Sarjapur,12.8522892,77.81859683,,1.034215041,0.791598747,-0.751438138,-0.09364988,-0.770611241,-1.731127639,-1.769674272,-1.011973671,-0.558337884,-0.304196043,-0.674380675,,0.733069675,-0.245066512,0.271211929,0.309339836,-0.379892075,0.93707252,0.428234777,-0.335049398,0.79160945,-0.423114231,-0.780266216,0.294059374,1.357985896,0.539878125,0.721982494,0.36661255,0.497995701,1.699326603,1.062453006,1.61663217,0.528183844,0.612088081,1.027240833
Inaaya  Khurana,inaayakhurana@gmail.com,Female,JP Nagar,12.91113443,77.58856219,,1.754611065,1.98265467,1.44588236,1.435559861,0.615187154,0.102958856,0.913019098,1.586997962,0.717500988,2.098176192,1.340370126,,-0.194790954,-1.17873828,0.270597765,-0.499412314,0.333444946,-0.818128521,-1.488090502,-1.001940032,-1.140491766,-2.080986109,-1.808931654,-0.806238639,-2.47255097,-0.529655162,0.357735372,-1.474988924,-0.729420539,-1.424382003,-1.426535277,-1.733893533,-1.581075404,-1.495124843,-0.324772813
Vivaan Datta,vivaandatta@outlook.com,Female,JP Nagar,12.90690241,77.56927221,,0.270877824,-0.600122045,-0.337901701,0.587940068,0.077228087,0.305162775,0.527618149,-0.2870764,-0.390830148,-0.147975724,0.544289042,,1.916689055,1.100059502,1.778325503,1.160116978,1.519114251,2.064938676,2.071872624,2.293062164,1.691295502,1.138415867,1.118427637,1.738810685,1.001707881,2.005433148,2.019509165,1.792563224,1.906186013,1.953073007,1.674107258,2.099651507,2.107428954,2.264058353,2.442093363
Amira Gola,amiragola@gmail.com,Female,Koramangala,12.94447752,77.61993666,,-0.362402779,1.39025105,1.077382605,0.345834479,0.577526346,0.093265455,0.371658997,0.381831809,1.619196561,1.203153286,0.423757801,,0.90418157,1.156484636,-1.32839791,0.627640531,1.304296912,1.1850886,0.477126122,1.501079359,0.934409308,0.050070731,-0.469184413,1.071330634,-0.270856489,0.737553167,0.563013675,-0.188700515,1.260684244,1.230130312,0.808176957,0.295591821,0.838252016,0.494268635,0.23147774
Emir Dugar,emirdugar@gmail.com,Female,Koramangala,12.94401999,77.61828558,,0.850772943,0.851790088,1.427407187,0.939745019,1.523242107,0.663734216,1.155461357,0.810140587,1.516234092,0.638313439,-0.286559098,,-0.340611362,1.773680573,2.437866749,1.618936231,0.554414259,-0.016196876,-0.91377615,0.475847534,-0.003156495,0.499558555,0.203018384,0.317169464,0.406510914,0.159477249,0.268474772,0.72017186,0.65388616,1.420910661,1.663181424,1.126861636,0.905035406,1.58565671,1.002183483
Lavanya Kale,lavanyakale@yahoo.com,Female,Marathahalli,12.92528491,77.69710889,,-1.769435008,0.57944804,-1.008212978,-0.295422958,-0.997216293,0.092522711,0.509714243,-0.383084967,-3.119281679,-0.466563747,-2.095122506,,-0.517733572,1.374209688,0.68628536,1.575816471,0.574644775,0.474683104,-0.929727678,0.421511684,0.443636489,0.251524898,-0.415074324,-0.526421925,0.088463779,0.957945528,1.844511887,0.374050529,0.521760811,1.877128651,0.560428779,0.300195941,0.604773799,1.06314294,1.67150747
Krish Dutta,krishdutta@yahoo.com,Female,Krishnarajapura,13.01032535,77.64858194,,-0.388091289,-1.034748255,0.329285084,-1.180698744,-0.457069535,-0.317042416,-0.834841163,-0.599140107,0.204829868,-0.370202752,0.543524579,,0.379110407,-0.359459126,-1.189093549,-0.816210421,-0.226286331,-0.109850991,-0.201060747,0.038490418,-0.467414654,-1.62240814,-1.785373463,0.163523966,-0.724703199,0.196350179,0.35989528,-0.595564309,-0.825199338,-0.267597749,-0.45737699,-0.628408139,-0.450805185,0.247109177,0.036722975
Myra Bhattacharyya,myrabhattacharyya@yahoo.com,Male,Koramangala,12.94282973,77.67121844,,-0.830449401,-0.859400721,-1.311581954,-0.170568587,1.705081262,1.475189008,1.551413755,1.826358425,0.509666161,-0.419613259,0.697453724,,2.356961252,1.331079226,0.969340939,1.212470004,1.876339205,1.817727097,2.145148519,1.870330054,2.780996318,-0.220143403,0.393766146,1.87052632,-0.140563347,2.502720961,2.325753341,2.833292976,2.045880452,1.424325516,2.131111747,1.815524839,1.835569515,3.179563928,2.119051135
Arnav Vig,arnavvig@gmail.com,Male,Koramangala,12.94860065,77.63352448,,0.449906187,0.589164291,0.645458824,0.721970509,0.26191205,0.721576797,0.15457083,-0.073236517,-0.629335286,0.471705411,0.266550576,,-1.442760253,-0.502178662,0.177111457,-1.013585409,-1.566057346,-2.856361031,-2.727125336,-1.367574043,-1.458180778,-0.670422583,0.751475804,-1.524405575,-1.291562009,-0.477289584,0.226660628,-0.457043478,-1.672697198,-1.202703484,-0.417769542,-0.163191004,-2.39972781,-1.582355296,-1.701732463
Hansh Dayal,hanshdayal@outlook.com,Female,Koramangala,12.9515617,77.68287759,,-1.168434445,-0.637358482,-0.906849473,-0.32995776,-1.584025303,-1.228874221,-0.930272781,-1.136073875,-0.692191663,-0.793119113,-0.168774683,,-0.275285547,-0.409822887,0.236092901,-0.065133657,-1.407362394,-2.860127351,-1.833284196,-2.535826234,-2.716346674,-0.863690143,-0.112645967,-0.516721257,-1.816962054,-0.474832181,-0.997292808,-0.530311524,-0.541295087,-0.315476451,-0.215603252,-1.379602899,-1.096641167,0.026099563,-0.611795059
Azad Sane,azadsane@gmail.com,Female,HSR Layout,12.91237198,77.63034893,,0.444242494,-0.143445806,-0.062439186,-0.272138545,0.037669418,-0.3854704,-1.238922505,0.387293671,-1.750498914,-1.393274954,-1.662722758,,1.707244198,1.015994278,1.406655092,1.922777909,2.030852794,1.258187147,0.46688526,0.820099193,1.662994069,0.584145096,-0.430784506,2.119691017,1.602332578,0.258668224,-0.151396809,-0.282288203,1.173073751,2.31745096,2.080123084,1.451799134,2.275729507,0.522187092,0.701909368
Shray Sastry,shraysastry@outlook.com,Male,Koramangala,12.91632018,77.62382765,,-0.612141375,0.119764646,-0.647229798,0.054770013,0.380944643,1.212632476,1.029918472,-0.223698643,-0.736436841,-0.316870175,-0.196609572,,0.070311648,-0.463591735,-2.585137365,-1.36441377,-0.693793936,-1.26024342,-0.535006912,-1.362499159,-0.957322661,-3.191846455,-1.974622891,-0.947101304,-1.855897263,-1.000421973,-1.068436448,0.076695373,-1.748036296,-0.304050214,-1.673523726,-1.684953058,-1.207006962,-0.922269993,-1.27770712
Nayantara Chaudry,nayantarachaudry@yahoo.com,Female,Sarjapur,12.85702101,77.78728072,,1.242638545,1.670295826,1.361806345,1.676458709,1.474068165,0.612297868,1.183207664,0.589929561,1.873759303,2.210158675,0.614016063,,-0.028451065,-0.78285451,-1.003979734,-1.268132598,0.156403013,-1.375176048,-0.562216602,-1.185978362,-0.31530543,-1.065841453,-0.240108562,0.501329049,-1.778203321,-0.675607401,-1.329064914,-0.908289479,-1.438336519,-0.291703927,0.176870395,0.045920221,0.606531065,-0.963784781,-0.405281019
Shayak Kashyap,shayakkashyap@gmail.com,Male,Sarjapur,12.86355408,77.81375505,,-2.434669517,-1.931093388,-2.207834074,-1.823728828,-2.530290428,-3.538875904,-3.115125751,-3.653120239,-1.749278127,-0.83998717,-1.085548823,,0.244888934,0.70266306,0.611256476,0.643987427,1.630000544,0.289055987,-0.216394072,0.151246534,-0.217695348,0.360739886,-0.84007192,0.916270783,0.943090604,-0.840508888,-1.365492392,-0.764882593,0.707038206,0.580874935,0.034568639,0.015121953,0.640083277,0.434986585,0.131650042
Umang Kara,umangkara@outlook.com,Female,Koramangala,12.93578707,77.5887155,,-1.233512994,0.121404441,0.219115157,-0.094936004,-0.675675578,0.300334395,0.847920785,0.337661289,-0.099099979,0.111210516,0.186670763,,0.558544917,0.146781534,-0.751536938,-0.580798949,-0.072663418,-0.213118776,0.103327686,0.59422671,0.283348334,1.095834208,0.111896798,0.394225839,0.968579655,0.421643344,-0.885436148,-0.424811263,0.378635935,0.512601614,0.400105353,0.798009823,0.346464992,-0.124594498,0.058624301
Indrajit Raval,indrajitraval@outlook.com,Male,Koramangala,12.93965036,77.59897665,,-1.342541155,-0.772956812,-1.001516282,-0.873042791,-0.41509096,-0.76163963,-0.246917234,-0.779429612,-1.688655845,-1.46895617,-1.94963627,,-2.265425323,-1.049664186,-0.45301091,-1.945239788,0.582993938,0.956849695,-0.11306389,1.340091102,1.387318359,1.742551126,1.855909794,0.018078861,0.174294926,1.218306008,1.275751274,0.440747561,0.604932093,-0.711317694,0.418899549,1.201770536,0.259352396,-0.418216977,0.624520881
Yasmin Keer,yasminkeer@gmail.com,Male,Krishnarajapura,13.02161619,77.65846642,,-0.402468395,0.126078023,1.377044344,0.495046945,-0.011582302,0.718899374,1.129023205,0.831413862,0.805409316,0.900489319,0.98834526,,1.284684514,1.746666253,2.128367581,2.523429254,1.52431612,1.366482407,0.204990058,1.875548321,1.253814241,0.715301062,1.623320144,1.557930758,0.832566708,1.78989676,1.465932878,2.116704327,1.846901026,2.424663181,2.565938411,1.717140979,1.442679647,1.523061986,1.987886496
Alisha Brar,alishabrar@gmail.com,Male,Marathahalli,12.96020869,77.7331178,,-0.089718099,0.414410635,1.179929141,-0.267657238,-1.592427801,-0.423307862,-1.172922028,-0.764097487,-1.292354117,1.469479975,0.880729554,,0.530847728,-0.385638266,1.19853355,1.618320492,-1.487171046,-0.30407862,-0.516659152,0.40987443,-0.752300154,0.421719077,0.123180387,-1.945850515,0.112006806,0.375463595,0.757707285,0.309986188,0.031915,-0.097348027,-0.140059096,0.594685788,-0.462859261,-0.499244031,-0.571179141
Tarini Sinha,tarinisinha@gmail.com,Female,JP Nagar,12.89297752,77.59232498,,-0.904554715,-0.055559571,-0.100653411,-1.002146757,-0.751481567,0.382518073,-0.816412098,-0.263108196,0.975703098,1.009585541,1.944390287,,-0.926813287,-1.177293282,-0.497655414,-0.534211608,-0.252052662,-0.057172886,0.466198306,0.101829326,0.765660695,-1.848017344,0.099944985,0.447378906,-0.670014573,-0.554214182,0.297885023,-0.898045293,-0.51770916,-0.488608323,-0.824750338,-0.095083624,0.10586495,-1.31199618,-0.441934025
